0.29	-0.99	0.07	223583	Standing
0.27	-1	0.07	223623	Standing
0.28	-0.99	0.09	223664	Standing
0.29	-1	0.1	223704	Standing
0.29	-0.97	0.1	223744	Standing
0.3	-0.96	0.11	223784	Standing
0.3	-0.95	0.09	223824	Standing
0.29	-0.92	0.07	223865	Standing
0.29	-0.94	0.07	223905	Standing
0.27	-0.96	0.07	223945	Standing
0.27	-0.97	0.07	223986	Standing
0.28	-0.96	0.07	224026	Standing
0.25	-0.94	0.07	224066	Standing
0.27	-0.95	0.08	224107	Standing
0.27	-0.96	0.09	224147	Standing
0.27	-0.96	0.09	224188	Standing
0.27	-0.95	0.1	224228	Standing
0.28	-0.95	0.1	224268	Standing
0.27	-0.97	0.1	224309	Standing
0.27	-0.97	0.1	224349	Standing
0.27	-0.97	0.1	224389	Standing
0.27	-0.96	0.1	224430	Standing
0.27	-0.96	0.09	224470	Standing
0.27	-0.97	0.09	224510	Standing
0.27	-0.96	0.08	224550	Standing
0.28	-0.96	0.08	224590	Standing
0.27	-0.97	0.09	224631	Standing
0.26	-0.96	0.09	224671	Standing
0.27	-0.96	0.09	224711	Standing
0.26	-0.96	0.09	224752	Standing
0.27	-0.96	0.09	224792	Standing
0.27	-0.96	0.09	224832	Standing
0.26	-0.95	0.08	224873	Standing
0.27	-0.96	0.08	224913	Standing
0.27	-0.95	0.08	224953	Standing
0.27	-0.96	0.08	224994	Standing
0.27	-0.96	0.08	225034	Standing
0.27	-0.96	0.09	225074	Standing
0.26	-0.96	0.09	225115	Standing
0.27	-0.98	0.09	225155	Standing
0.26	-1	0.1	225195	Standing
0.25	-0.95	0.1	225235	Standing
0.27	-0.96	0.1	225275	Standing
0.27	-0.96	0.09	225315	Standing
0.29	-0.96	0.08	225356	Standing
0.29	-0.93	0.07	225396	Standing
0.28	-0.95	0.07	225437	Standing
0.3	-0.96	0.08	225477	Standing
0.3	-0.95	0.09	225517	Standing
0.29	-0.96	0.09	225558	Standing
0.28	-0.98	0.1	225598	Standing
0.27	-0.96	0.09	225638	Standing
0.25	-0.96	0.08	225679	Standing
0.25	-0.98	0.08	225719	Standing
0.23	-0.98	0.07	225759	Standing
0.23	-0.97	0.09	225799	Standing
0.23	-0.95	0.1	225839	Standing
0.23	-0.96	0.09	225880	Standing
0.24	-0.97	0.09	225920	Standing
0.24	-0.98	0.09	225963	Standing
0.26	-0.98	0.09	226004	Standing
0.27	-0.98	0.09	226044	Standing
0.28	-0.95	0.09	226084	Standing
0.28	-0.95	0.09	226124	Standing
0.28	-0.96	0.07	226165	Standing
0.3	-0.98	0.06	226205	Standing
0.29	-0.98	0.05	226245	Standing
0.29	-0.96	0.05	226285	Standing
0.29	-0.93	0.08	226325	Standing
0.27	-0.94	0.08	226366	Standing
0.29	-0.97	0.1	226406	Standing
0.27	-0.97	0.09	226447	Standing
0.29	-0.97	0.1	226488	Standing
0.29	-0.96	0.09	226528	Standing
0.26	-0.95	0.08	226568	Standing
0.26	-0.94	0.09	226608	Standing
0.26	-0.94	0.08	226649	Standing
0.26	-0.98	0.07	226689	Standing
0.28	-0.97	0.09	226731	Standing
0.27	-0.96	0.08	226772	Standing
0.28	-0.95	0.09	226813	Standing
0.29	-0.96	0.08	226853	Standing
0.28	-0.96	0.07	226893	Standing
0.29	-0.96	0.07	226933	Standing
0.29	-0.96	0.07	226974	Standing
0.29	-0.97	0.07	227014	Standing
0.28	-0.97	0.07	227054	Standing
0.29	-0.96	0.08	227094	Standing
0.29	-0.96	0.08	227135	Standing
0.29	-0.96	0.09	227175	Standing
0.28	-0.95	0.08	227215	Standing
0.27	-0.98	0.08	227256	Standing
0.27	-0.99	0.08	227297	Standing
0.26	-0.99	0.08	227337	Standing
0.26	-0.98	0.09	227378	Standing
0.25	-0.98	0.09	227418	Standing
0.25	-0.97	0.09	227459	Standing
0.26	-0.96	0.1	227499	Standing
0.27	-0.95	0.11	227540	Standing
0.27	-0.95	0.09	227581	Standing
0.29	-0.95	0.08	227621	Standing
0.28	-0.96	0.08	227662	Standing
0.27	-0.95	0.06	227702	Standing
0.27	-0.95	0.06	227742	Standing
0.27	-0.94	0.05	227783	Standing
0.27	-0.95	0.05	227823	Standing
0.29	-0.96	0.06	227864	Standing
0.28	-0.95	0.06	227904	Standing
0.27	-0.95	0.07	227944	Standing
0.28	-0.97	0.07	227985	Standing
0.28	-0.97	0.07	228025	Standing
0.27	-0.96	0.09	228065	Standing
0.27	-0.98	0.09	228106	Standing
0.27	-0.98	0.09	228146	Standing
0.27	-0.97	0.09	228187	Standing
0.28	-0.99	0.09	228227	Standing
0.27	-0.98	0.1	228268	Standing
0.27	-0.98	0.09	228310	Standing
0.26	-0.98	0.08	228350	Standing
0.27	-0.99	0.07	228390	Standing
0.28	-0.98	0.07	228431	Standing
0.27	-0.93	0.07	228471	Standing
0.27	-0.95	0.05	228511	Standing
0.28	-0.95	0.05	228552	Standing
0.28	-0.93	0.05	228592	Standing
0.3	-0.94	0.05	228633	Standing
0.29	-0.94	0.06	228673	Standing
0.29	-0.95	0.06	228713	Standing
0.3	-0.95	0.08	228754	Standing
0.29	-0.96	0.09	228794	Standing
0.28	-0.96	0.09	228835	Standing
0.28	-0.96	0.11	228875	Standing
0.3	-0.95	0.1	228915	Standing
0.28	-0.96	0.09	228956	Standing
0.29	-0.95	0.09	228996	Standing
0.31	-0.96	0.09	229037	Standing
0.3	-0.98	0.09	229079	Standing
0.32	-0.97	0.09	229121	Standing
0.32	-0.98	0.09	229161	Standing
0.29	-0.96	0.09	229201	Standing
0.3	-0.96	0.08	229242	Standing
0.3	-0.96	0.07	229282	Standing
0.29	-0.96	0.07	229322	Standing
0.29	-0.96	0.07	229363	Standing
0.29	-0.96	0.07	229403	Standing
0.29	-0.96	0.08	229444	Standing
0.28	-0.95	0.09	229484	Standing
0.28	-0.96	0.09	229524	Standing
0.27	-0.94	0.09	229565	Standing
0.26	-0.96	0.08	229605	Standing
0.27	-0.98	0.08	229646	Standing
0.28	-0.96	0.08	229686	Standing
0.28	-0.97	0.09	229727	Standing
0.29	-0.95	0.1	229767	Standing
0.29	-0.94	0.1	229807	Standing
0.28	-0.95	0.09	229848	Standing
0.27	-0.95	0.09	229888	Standing
0.26	-0.95	0.08	229929	Standing
0.27	-0.96	0.08	229969	Standing
0.27	-0.96	0.09	230010	Standing
0.26	-0.97	0.09	230050	Standing
0.27	-0.98	0.1	230091	Standing
0.27	-0.94	0.1	230131	Standing
0.27	-0.93	0.1	230171	Standing
0.27	-0.96	0.1	230212	Standing
0.28	-0.96	0.1	230252	Standing
0.29	-0.95	0.1	230292	Standing
0.28	-0.95	0.1	230333	Standing
0.28	-0.94	0.1	230373	Standing
0.29	-0.97	0.1	230414	Standing
0.29	-0.97	0.09	230454	Standing
0.29	-0.96	0.11	230494	Standing
0.27	-0.97	0.1	230535	Standing
0.28	-0.97	0.11	230575	Standing
0.27	-0.95	0.11	230615	Standing
0.26	-0.94	0.1	230656	Standing
0.28	-0.95	0.1	230697	Standing
0.28	-0.96	0.07	230738	Standing
0.3	-0.96	0.06	230778	Standing
0.31	-0.95	0.05	230819	Standing
0.31	-0.95	0.08	230860	Standing
0.3	-0.96	0.09	230900	Standing
0.31	-0.95	0.11	230940	Standing
0.29	-0.94	0.11	230981	Standing
0.3	-0.96	0.11	231021	Standing
0.29	-0.97	0.1	231062	Standing
0.29	-0.97	0.09	231102	Standing
0.27	-0.96	0.09	231142	Standing
0.25	-0.96	0.09	231183	Standing
0.25	-0.97	0.08	231223	Standing
0.25	-0.96	0.08	231264	Standing
0.27	-0.96	0.08	231304	Standing
0.26	-0.96	0.08	231344	Standing
0.27	-0.95	0.07	231385	Standing
0.27	-0.99	0.07	231425	Standing
0.27	-0.98	0.08	231465	Standing
0.27	-0.97	0.08	231505	Standing
0.27	-0.97	0.07	231545	Standing
0.28	-0.97	0.07	231586	Standing
0.27	-0.97	0.07	231626	Standing
0.28	-0.96	0.08	231667	Standing
0.26	-0.96	0.08	231707	Standing
0.27	-0.96	0.09	231748	Standing
0.26	-0.97	0.08	231788	Standing
0.26	-0.97	0.09	231828	Standing
0.27	-0.96	0.09	231869	Standing
0.25	-0.94	0.08	231909	Standing
0.27	-0.96	0.09	231950	Standing
0.27	-0.96	0.08	231990	Standing
0.25	-0.96	0.08	232031	Standing
0.27	-0.95	0.09	232071	Standing
0.26	-0.96	0.08	232112	Standing
0.26	-0.96	0.07	232152	Standing
0.26	-0.96	0.08	232193	Standing
0.25	-0.96	0.07	232235	Standing
0.27	-0.97	0.09	232276	Standing
0.26	-0.96	0.09	232317	Standing
0.25	-0.95	0.09	232357	Standing
0.27	-0.98	0.09	232398	Standing
0.27	-0.99	0.09	232438	Standing
0.25	-0.97	0.07	232478	Standing
0.27	-0.97	0.07	232518	Standing
0.27	-0.97	0.08	232558	Standing
0.25	-0.98	0.07	232599	Standing
0.26	-0.96	0.07	232639	Standing
0.25	-0.96	0.07	232679	Standing
0.25	-0.97	0.07	232719	Standing
0.26	-0.97	0.07	232760	Standing
0.27	-0.96	0.07	232800	Standing
0.27	-0.96	0.08	232840	Standing
0.27	-0.96	0.07	232880	Standing
0.27	-0.96	0.08	232921	Standing
0.26	-0.96	0.08	232961	Standing
0.27	-0.94	0.07	233003	Standing
0.28	-0.96	0.07	233044	Standing
0.28	-0.96	0.07	233085	Standing
0.28	-0.97	0.06	233125	Standing
0.27	-0.98	0.06	233165	Standing
0.26	-0.97	0.07	233205	Standing
0.25	-0.96	0.08	233246	Standing
0.25	-0.97	0.08	233287	Standing
0.25	-0.98	0.09	233327	Standing
0.25	-0.98	0.09	233367	Standing
0.25	-0.98	0.09	233408	Standing
0.25	-0.97	0.09	233448	Standing
0.25	-0.97	0.08	233488	Standing
0.26	-0.97	0.08	233528	Standing
0.24	-0.97	0.08	233569	Standing
0.25	-0.98	0.09	233609	Standing
0.24	-0.97	0.09	233649	Standing
0.25	-0.96	0.09	233690	Standing
0.25	-0.96	0.09	233730	Standing
0.23	-0.97	0.09	233772	Standing
0.24	-0.96	0.08	233814	Standing
0.25	-0.97	0.08	233854	Standing
0.24	-0.97	0.07	233894	Standing
0.24	-0.97	0.07	233934	Standing
0.25	-0.95	0.08	233974	Standing
0.24	-0.96	0.09	234015	Standing
0.25	-0.96	0.09	234055	Standing
0.25	-0.97	0.09	234095	Standing
0.24	-0.97	0.1	234135	Standing
0.24	-0.96	0.11	234176	Standing
0.25	-0.96	0.1	234216	Standing
0.25	-0.96	0.09	234256	Standing
0.25	-0.96	0.09	234297	Standing
0.25	-0.96	0.09	234337	Standing
0.26	-0.96	0.09	234377	Standing
0.27	-0.96	0.08	234418	Standing
0.27	-0.98	0.09	234458	Standing
0.28	-0.96	0.07	234499	Standing
0.27	-0.96	0.09	234539	Standing
0.26	-0.96	0.09	234579	Standing
0.26	-0.96	0.09	234619	Standing
0.25	-0.95	0.1	234660	Standing
0.25	-0.96	0.1	234700	Standing
0.27	-0.97	0.1	234740	Standing
0.27	-0.97	0.1	234781	Standing
0.26	-0.98	0.08	234821	Standing
0.27	-0.99	0.09	234862	Standing
0.26	-0.96	0.09	234902	Standing
0.24	-0.95	0.09	234942	Standing
0.25	-0.95	0.08	234983	Standing
0.26	-0.96	0.07	235023	Standing
0.27	-0.97	0.07	235063	Standing
0.27	-0.97	0.08	235103	Standing
0.27	-0.95	0.08	235144	Standing
0.28	-0.97	0.08	235184	Standing
0.28	-0.96	0.08	235225	Standing
0.28	-0.98	0.09	235265	Standing
0.27	-0.97	0.09	235307	Standing
0.27	-0.98	0.09	235347	Standing
0.27	-0.97	0.09	235387	Standing
0.27	-0.96	0.09	235428	Standing
0.27	-0.98	0.08	235468	Standing
0.26	-0.97	0.09	235508	Standing
0.27	-0.96	0.07	235549	Standing
0.26	-0.96	0.07	235589	Standing
0.27	-0.96	0.08	235630	Standing
0.27	-0.96	0.07	235670	Standing
0.26	-0.97	0.08	235710	Standing
0.26	-0.97	0.09	235751	Standing
0.26	-0.96	0.09	235792	Standing
0.26	-0.96	0.09	235832	Standing
0.26	-0.97	0.08	235872	Standing
0.27	-0.97	0.08	235913	Standing
0.27	-0.97	0.09	235953	Standing
0.26	-0.96	0.09	235994	Standing
0.25	-0.98	0.09	236034	Standing
0.27	-0.98	0.09	236076	Standing
0.25	-0.96	0.09	236116	Standing
0.25	-0.96	0.09	236156	Standing
0.26	-0.97	0.1	236197	Standing
0.25	-0.97	0.1	236237	Standing
0.26	-0.96	0.09	236277	Standing
0.25	-0.96	0.09	236318	Standing
0.25	-0.96	0.1	236358	Standing
0.26	-0.96	0.09	236399	Standing
0.24	-0.96	0.09	236439	Standing
0.25	-0.95	0.09	236479	Standing
0.26	-0.96	0.08	236520	Standing
0.25	-0.96	0.09	236560	Standing
0.25	-0.95	0.09	236600	Standing
0.24	-0.96	0.09	236641	Standing
0.24	-0.98	0.08	236681	Standing
0.25	-0.97	0.09	236722	Standing
0.26	-0.96	0.1	236762	Standing
0.25	-0.95	0.09	236802	Standing
0.27	-0.97	0.09	236843	Standing
0.27	-0.97	0.08	236884	Standing
0.26	-0.97	0.09	236924	Standing
0.26	-0.96	0.08	236965	Standing
0.25	-0.98	0.08	237006	Standing
0.27	-0.99	0.08	237046	Standing
0.27	-0.98	0.09	237087	Standing
0.27	-0.96	0.09	237127	Standing
0.28	-0.96	0.08	237167	Standing
0.28	-0.96	0.07	237208	Standing
0.27	-0.97	0.07	237248	Standing
0.27	-0.96	0.06	237288	Standing
0.27	-0.97	0.05	237329	Standing
0.26	-0.97	0.06	237369	Standing
0.25	-0.95	0.07	237410	Standing
0.27	-0.96	0.07	237450	Standing
0.27	-0.98	0.07	237490	Standing
0.26	-0.96	0.07	237531	Standing
0.26	-0.97	0.08	237571	Standing
0.26	-0.95	0.07	237611	Standing
0.26	-0.96	0.07	237652	Standing
0.27	-0.98	0.06	237693	Standing
0.26	-0.96	0.05	237733	Standing
0.27	-0.96	0.06	237774	Standing
0.27	-0.96	0.06	237814	Standing
0.27	-0.97	0.07	237854	Standing
0.26	-0.98	0.07	237895	Standing
0.26	-0.97	0.07	237935	Standing
0.24	-0.99	0.07	237976	Standing
0.27	-0.97	0.06	238016	Standing
0.26	-0.96	0.07	238056	Standing
0.26	-0.97	0.06	238097	Standing
0.27	-0.98	0.07	238137	Standing
0.28	-0.97	0.07	238178	Standing
0.28	-0.96	0.07	238218	Standing
0.28	-0.96	0.07	238259	Standing
0.27	-0.96	0.07	238299	Standing
0.29	-0.97	0.07	238340	Standing
0.27	-0.96	0.08	238380	Standing
0.27	-0.96	0.07	238422	Standing
0.28	-0.96	0.07	238462	Standing
0.28	-0.96	0.08	238502	Standing
0.27	-0.95	0.08	238543	Standing
0.27	-0.95	0.07	238583	Standing
0.27	-0.96	0.07	238623	Standing
0.26	-0.97	0.06	238664	Standing
0.27	-0.96	0.07	238704	Standing
0.26	-0.96	0.07	238745	Standing
0.26	-0.96	0.07	238785	Standing
0.27	-0.97	0.08	238825	Standing
0.26	-0.98	0.09	238866	Standing
0.27	-0.95	0.08	238906	Standing
0.27	-0.95	0.09	238947	Standing
0.27	-0.95	0.08	238987	Standing
0.29	-0.96	0.08	239027	Standing
0.28	-0.96	0.07	239068	Standing
0.29	-0.95	0.08	239108	Standing
0.29	-0.97	0.07	239148	Standing
0.29	-0.96	0.08	239196	Standing
0.28	-0.95	0.08	239237	Standing
0.28	-0.96	0.09	239277	Standing
0.28	-0.99	0.07	239318	Standing
0.28	-0.96	0.09	239360	Standing
0.28	-0.96	0.09	239400	Standing
0.27	-0.96	0.09	239440	Standing
0.29	-0.98	0.09	239480	Standing
0.27	-0.97	0.08	239521	Standing
0.27	-0.95	0.08	239561	Standing
0.27	-0.95	0.06	239601	Standing
0.28	-0.96	0.06	239641	Standing
0.28	-0.95	0.05	239682	Standing
0.28	-0.96	0.05	239722	Standing
0.28	-0.95	0.05	239762	Standing
0.29	-0.95	0.06	239802	Standing
0.29	-0.95	0.06	239842	Standing
0.29	-0.95	0.07	239883	Standing
0.29	-0.96	0.07	239923	Standing
0.29	-0.97	0.07	239963	Standing
0.29	-0.95	0.07	240003	Standing
0.29	-0.95	0.07	240044	Standing
0.28	-0.95	0.07	240086	Standing
0.29	-0.98	0.07	240128	Standing
0.3	-0.96	0.06	240169	Standing
0.3	-0.98	0.07	240210	Standing
0.29	-0.96	0.07	240251	Standing
0.3	-0.96	0.07	240292	Standing
0.29	-0.96	0.08	240332	Standing
0.28	-0.96	0.07	240372	Standing
0.29	-0.97	0.08	240413	Standing
0.28	-0.98	0.07	240453	Standing
0.28	-0.95	0.07	240493	Standing
0.28	-0.95	0.06	240533	Standing
0.27	-0.95	0.05	240574	Standing
0.28	-0.97	0.05	240614	Standing
0.29	-0.95	0.05	240655	Standing
0.29	-0.95	0.06	240695	Standing
0.3	-0.96	0.05	240735	Standing
0.29	-0.96	0.06	240775	Standing
0.29	-0.96	0.07	240816	Standing
0.26	-0.95	0.07	240856	Standing
0.26	-0.96	0.07	240896	Standing
0.25	-0.96	0.05	240937	Standing
0.27	-0.96	0.06	240977	Standing
0.27	-0.96	0.05	241018	Standing
0.28	-0.96	0.07	241058	Standing
0.29	-0.98	0.09	241098	Standing
0.28	-0.96	0.07	241138	Standing
0.27	-0.96	0.07	241179	Standing
0.26	-0.96	0.05	241219	Standing
0.27	-0.99	0.06	241260	Standing
0.26	-0.97	0.07	241300	Standing
0.25	-0.96	0.05	241340	Standing
0.25	-0.97	0.06	241381	Standing
0.26	-0.97	0.05	241421	Standing
0.25	-0.96	0.06	241461	Standing
0.26	-0.96	0.07	241502	Standing
0.26	-0.96	0.07	241542	Standing
0.26	-0.96	0.07	241583	Standing
0.25	-0.96	0.08	241623	Standing
0.26	-0.95	0.08	241665	Standing
0.25	-0.95	0.07	241705	Standing
0.27	-0.97	0.08	241745	Standing
0.28	-0.96	0.06	241786	Standing
0.3	-0.96	0.06	241826	Standing
0.27	-0.97	0.05	241866	Standing
0.28	-0.96	0.06	241907	Standing
0.27	-0.97	0.07	241948	Standing
0.25	-0.96	0.07	241988	Standing
0.26	-0.97	0.07	242028	Standing
0.25	-0.96	0.07	242069	Standing
0.26	-0.97	0.07	242109	Standing
0.26	-0.96	0.05	242150	Standing
0.27	-0.96	0.06	242190	Standing
0.28	-0.96	0.05	242230	Standing
0.28	-0.95	0.06	242271	Standing
0.3	-0.96	0.06	242311	Standing
0.29	-0.97	0.06	242352	Standing
0.3	-0.97	0.06	242392	Standing
0.3	-0.97	0.07	242432	Standing
0.29	-0.96	0.06	242472	Standing
0.28	-0.95	0.07	242512	Standing
0.28	-0.96	0.06	242552	Standing
0.27	-0.96	0.07	242593	Standing
0.27	-0.96	0.06	242633	Standing
0.28	-0.96	0.05	242674	Standing
0.29	-0.96	0.05	242714	Standing
0.28	-0.97	0.05	242754	Standing
0.28	-0.96	0.07	242795	Standing
0.28	-0.95	0.07	242837	Standing
0.28	-0.96	0.06	242877	Standing
0.28	-0.96	0.07	242917	Standing
0.28	-0.96	0.07	242958	Standing
0.28	-0.96	0.07	242998	Standing
0.27	-0.97	0.07	243038	Standing
0.28	-0.96	0.07	243079	Standing
0.27	-0.96	0.07	243120	Standing
0.27	-0.95	0.07	243160	Standing
0.26	-0.98	0.07	243200	Standing
0.27	-0.96	0.06	243240	Standing
0.27	-0.96	0.07	243280	Standing
0.26	-0.95	0.07	243320	Standing
0.28	-0.98	0.07	243361	Standing
0.28	-0.96	0.07	243401	Standing
0.27	-0.96	0.08	243442	Standing
0.27	-0.96	0.08	243482	Standing
0.28	-0.95	0.08	243522	Standing
0.28	-0.97	0.08	243563	Standing
0.29	-0.96	0.08	243603	Standing
0.27	-0.96	0.08	243643	Standing
0.28	-0.96	0.08	243684	Standing
0.27	-0.96	0.07	243724	Standing
0.27	-0.96	0.09	243765	Standing
0.27	-0.97	0.09	243805	Standing
0.28	-0.98	0.09	243845	Standing
0.28	-0.97	0.1	243886	Standing
0.28	-0.95	0.11	243926	Standing
0.27	-0.95	0.1	243968	Standing
0.28	-0.95	0.09	244008	Standing
0.27	-0.96	0.07	244048	Standing
0.25	-0.95	0.05	244088	Standing
0.26	-0.96	0.05	244129	Standing
0.25	-0.95	0.06	244169	Standing
0.25	-0.96	0.07	244210	Standing
0.25	-0.95	0.08	244250	Standing
0.26	-0.96	0.09	244290	Standing
0.27	-0.95	0.09	244331	Standing
0.27	-0.95	0.11	244372	Standing
0.29	-0.97	0.09	244412	Standing
0.3	-0.96	0.1	244452	Standing
0.29	-0.96	0.09	244493	Standing
0.28	-0.95	0.1	244533	Standing
0.3	-0.96	0.1	244573	Standing
0.28	-0.97	0.09	244614	Standing
0.28	-0.95	0.09	244654	Standing
0.27	-0.96	0.09	244695	Standing
0.26	-0.96	0.08	244737	Standing
0.27	-0.96	0.08	244779	Standing
0.27	-0.96	0.07	244819	Standing
0.28	-0.95	0.08	244859	Standing
0.29	-0.98	0.07	244900	Standing
0.3	-0.95	0.08	244940	Standing
0.28	-0.95	0.09	244980	Standing
0.29	-0.98	0.09	245021	Standing
0.28	-0.95	0.07	245061	Standing
0.28	-0.96	0.08	245101	Standing
0.29	-0.96	0.08	245142	Standing
0.29	-0.96	0.08	245182	Standing
0.27	-0.96	0.08	245223	Standing
0.28	-0.96	0.08	245263	Standing
0.28	-0.96	0.08	245303	Standing
0.29	-0.96	0.09	245344	Standing
0.29	-0.96	0.07	245384	Standing
0.28	-0.96	0.07	245424	Standing
0.29	-0.95	0.07	245464	Standing
0.27	-0.96	0.07	245505	Standing
0.29	-0.96	0.07	245545	Standing
0.27	-0.96	0.06	245585	Standing
0.27	-0.96	0.07	245626	Standing
0.28	-0.95	0.07	245666	Standing
0.26	-0.95	0.07	245706	Standing
0.29	-0.96	0.07	245747	Standing
0.28	-0.96	0.07	245787	Standing
0.29	-0.97	0.08	245827	Standing
0.29	-0.98	0.07	245868	Standing
0.3	-0.96	0.07	245908	Standing
0.31	-0.95	0.08	245949	Standing
0.3	-0.96	0.07	245989	Standing
0.3	-0.96	0.07	246029	Standing
0.3	-0.97	0.07	246070	Standing
0.3	-0.96	0.06	246110	Standing
0.29	-0.96	0.05	246150	Standing
0.29	-0.96	0.06	246191	Standing
0.28	-0.95	0.07	246231	Standing
0.28	-0.95	0.07	246272	Standing
0.29	-0.95	0.06	246313	Standing
0.28	-0.96	0.07	246353	Standing
0.29	-0.96	0.07	246393	Standing
0.29	-0.95	0.06	246434	Standing
0.29	-0.96	0.07	246474	Standing
0.3	-0.96	0.06	246514	Standing
0.29	-0.96	0.07	246554	Standing
0.29	-0.96	0.07	246595	Standing
0.28	-0.96	0.07	246635	Standing
0.28	-0.96	0.08	246675	Standing
0.27	-0.95	0.07	246715	Standing
0.29	-0.96	0.07	246756	Standing
0.28	-0.96	0.07	246797	Standing
0.27	-0.95	0.07	246837	Standing
0.28	-0.97	0.07	246877	Standing
0.28	-0.96	0.07	246917	Standing
0.27	-0.96	0.08	246957	Standing
0.27	-0.96	0.08	246998	Standing
0.28	-0.96	0.07	247040	Standing
0.28	-0.96	0.07	247081	Standing
0.28	-0.96	0.07	247121	Standing
0.28	-0.96	0.07	247162	Standing
0.28	-0.95	0.07	247202	Standing
0.29	-0.96	0.07	247243	Standing
0.28	-0.96	0.07	247283	Standing
0.28	-0.97	0.07	247323	Standing
0.29	-0.95	0.08	247363	Standing
0.29	-0.95	0.09	247404	Standing
0.29	-0.96	0.08	247444	Standing
0.29	-0.96	0.08	247484	Standing
0.28	-0.96	0.09	247524	Standing
0.29	-0.95	0.08	247565	Standing
0.28	-0.96	0.06	247605	Standing
0.28	-0.96	0.07	247645	Standing
0.27	-0.96	0.07	247685	Standing
0.27	-0.96	0.07	247726	Standing
0.27	-0.96	0.09	247766	Standing
0.27	-0.95	0.09	247808	Standing
0.28	-0.94	0.07	247849	Standing
0.27	-0.95	0.06	247890	Standing
0.27	-0.95	0.06	247930	Standing
0.27	-0.96	0.07	247970	Standing
0.27	-0.95	0.07	248010	Standing
0.29	-0.96	0.08	248051	Standing
0.29	-0.97	0.07	248091	Standing
0.29	-0.97	0.08	248131	Standing
0.29	-0.97	0.08	248172	Standing
0.28	-0.96	0.08	248212	Standing
0.29	-0.97	0.08	248252	Standing
0.28	-0.96	0.08	248293	Standing
0.28	-0.95	0.07	248333	Standing
0.28	-0.97	0.07	248374	Standing
0.28	-0.96	0.07	248414	Standing
0.29	-0.96	0.07	248454	Standing
0.27	-0.97	0.06	248495	Standing
0.29	-0.95	0.07	248535	Standing
0.28	-0.96	0.07	248576	Standing
0.29	-0.96	0.06	248617	Standing
0.28	-0.97	0.06	248657	Standing
0.27	-0.96	0.06	248698	Standing
0.28	-0.96	0.07	248738	Standing
0.27	-0.96	0.07	248779	Standing
0.27	-0.96	0.06	248819	Standing
0.27	-0.96	0.07	248859	Standing
0.27	-0.96	0.07	248900	Standing
0.28	-0.96	0.06	248940	Standing
0.28	-0.96	0.07	248980	Standing
0.29	-0.96	0.07	249021	Standing
0.28	-0.97	0.06	249061	Standing
0.28	-0.96	0.07	249102	Standing
0.28	-0.96	0.07	249142	Standing
0.28	-0.96	0.07	249182	Standing
0.27	-0.96	0.07	249223	Standing
0.28	-0.97	0.07	249264	Standing
0.28	-0.97	0.07	249304	Standing
0.27	-0.97	0.07	249344	Standing
0.27	-0.95	0.07	249384	Standing
0.27	-0.95	0.07	249424	Standing
0.28	-0.96	0.07	249465	Standing
0.27	-0.97	0.07	249505	Standing
0.27	-0.96	0.07	249545	Standing
0.28	-0.96	0.07	249586	Standing
0.28	-0.96	0.08	249626	Standing
0.27	-0.96	0.07	249667	Standing
0.28	-0.97	0.08	249707	Standing
0.27	-0.96	0.07	249747	Standing
0.27	-0.96	0.08	249788	Standing
0.29	-0.96	0.09	249828	Standing
0.28	-0.96	0.09	249868	Standing
0.27	-0.96	0.08	249909	Standing
0.27	-0.96	0.07	249949	Standing
0.25	-0.97	0.07	249990	Standing
0.27	-0.95	0.07	250030	Standing
0.26	-0.96	0.07	250070	Standing
0.26	-0.95	0.07	250110	Standing
0.27	-0.97	0.08	250150	Standing
0.27	-0.96	0.08	250190	Standing
0.27	-0.96	0.07	250231	Standing
0.28	-0.95	0.08	250271	Standing
0.28	-0.96	0.07	250312	Standing
0.28	-0.96	0.08	250352	Standing
0.28	-0.95	0.08	250392	Standing
0.28	-0.98	0.07	250433	Standing
0.28	-0.97	0.07	250474	Standing
0.27	-0.95	0.08	250514	Standing
0.27	-0.96	0.07	250554	Standing
0.29	-0.97	0.07	250594	Standing
0.27	-0.97	0.07	250635	Standing
0.27	-0.96	0.07	250675	Standing
0.28	-0.97	0.07	250715	Standing
0.27	-0.96	0.07	250756	Standing
0.28	-0.96	0.07	250796	Standing
0.29	-0.96	0.07	250838	Standing
0.28	-0.96	0.07	250878	Standing
0.29	-0.96	0.07	250918	Standing
0.28	-0.96	0.06	250959	Standing
0.29	-0.96	0.07	250999	Standing
0.28	-0.96	0.07	251039	Standing
0.28	-0.96	0.06	251080	Standing
0.29	-0.95	0.07	251120	Standing
0.28	-0.96	0.08	251160	Standing
0.29	-0.95	0.07	251201	Standing
0.3	-0.97	0.06	251241	Standing
0.29	-0.96	0.07	251282	Standing
0.3	-0.96	0.07	251322	Standing
0.29	-0.96	0.07	251362	Standing
0.28	-0.96	0.09	251403	Standing
0.28	-0.96	0.08	251443	Standing
0.28	-0.96	0.08	251483	Standing
0.28	-0.96	0.08	251524	Standing
0.28	-0.96	0.08	251564	Standing
0.28	-0.95	0.07	251604	Standing
0.27	-0.96	0.07	251644	Standing
0.29	-0.96	0.07	251685	Standing
0.28	-0.96	0.07	251725	Standing
0.27	-0.96	0.07	251766	Standing
0.27	-0.96	0.07	251806	Standing
0.28	-0.95	0.07	251846	Standing
